,PLS_Comp_1,PLS_Comp_2,PLS_Comp_3
manufactur,-0.009492780183936926,0.0033170430784348155,-0.02274818555869351
map,0.016341859882346356,-0.034355749192676845,-0.016943314536007854
marathon,-0.014563731181636053,0.006142070872698656,0.011825176245223485
marcel,-0.01891914221580491,-0.0013269276698822897,-0.027695853247589147
march,-0.00268721830925964,0.03300640485507227,-0.027468447666471187
margarin,0.003576015630509344,-0.01672351114423325,-0.006506243774907462
margin,0.028583108454036783,0.018873445639104928,0.006047405270736109
marimekko,0.00038653050178448533,-0.006353336078907034,0.014388067852596007
marin,-0.01246452432521345,-0.0032780166001376964,0.006884771711188165
maritim,0.00101708553603881,0.005691332415070805,-0.011142500365954457
mark,0.00041656568257700493,0.0009824908413238144,-0.02428091088866625
market,-0.013414077292797097,-0.023973237406025173,-0.028009731892683676
marketplac,-0.0027739087596172344,-0.00993920872054092,0.0021053191321420126
marketwatch,0.01097222822870633,0.003008314281298782,-0.013409458824351702
martela,0.00804048917832967,-0.011272002611635037,-0.01642581261529166
martin,-0.014674606299939327,0.0027512085107353917,-0.007522117407724268
marubeni,0.005037099402124414,-0.017738364938857925,-0.013611455228681192
master,-0.011396312550416088,-0.00027873808705161825,0.004785524412213714
match,-0.014489267196291346,0.005619266135803852,0.005236036850561942
materi,-0.022643705148573216,-0.0011281766669441814,-0.007566210540547043
matter,-0.00464173077359795,0.020706002382505306,-0.023076218831218718
matti,0.009930135121461223,-0.015002773291006114,-0.01959637909204801
matur,-0.011125381245915207,0.007130844179329607,-0.00647513022670978
maximum,-0.018537646635197722,0.026547113607141543,0.0028676918627188125
may,-0.015854146404734953,0.005413906653664757,0.00988235178667697
md,0.00876748598082569,-0.01961083285020616,-0.0046291857256105335
meadvil,-0.014508384755612126,0.005498772895688745,0.00840489821477431
mean,-0.016904286678371377,0.006062654537332065,-0.012109164088076562
meanwhil,0.010995258795036713,-0.028655056145895186,-0.013779198333847175
measur,0.0008551094644549646,-0.006654233741088621,0.02511259478100921
meat,-0.008869391474112717,-0.011332470261770769,-0.013288184474019945
mechan,-0.01424699412172662,-0.009658418545216579,-0.01587123500231057
media,-0.030287577660383175,0.030217895433529818,-0.006760286924479206
mediat,0.009086868649661213,0.005476896789311728,-0.023511287320537037
medic,-0.017115708174011597,0.00208944299738833,0.0016215002196240523
meego,-0.007985118557160083,-0.004652969995639016,0.0017677113026688086
meet,-0.03162198325370207,-0.0021573413333822672,-0.003188857249823026
megafon,-0.008364028456311973,-0.0061576389196339645,-0.00847062747462792
member,-0.009799756138006419,-0.0015525318643605853,-0.013044062345049751
memorandum,0.023068386812289777,-0.038149594555919875,-0.022925367711218583
mention,-0.006002658397343837,-0.004898950306803504,0.0014737538337094701
merchant,-0.01703424396419911,0.007114960513190769,0.008743369534503456
merg,-0.020772093202252623,0.00817408997236158,0.0072877551028798174
merger,-0.028270177004068798,0.010507468074706951,0.019935804662669664
messag,-0.01223359948741632,-0.01011103801576345,-0.013390291096315864
met,-0.00018956400464245656,0.00026461285166658486,-0.01838890963239632
metal,0.020210302148979044,-0.025517369220020906,0.003872425422338986
meteorolog,-0.006193792891440092,-0.0029218620273448966,0.008883914820413123
meter,-0.0220987907912177,0.004266886396786972,-0.005662220613950454
method,-0.028532416818331553,-0.0013306821298672957,-0.007089235909098363
metr,-0.028332482701099185,0.004875245160139304,0.00275165308364806
metro,-0.0024110465766608714,-0.013402288699073858,-0.008695865976469007
metropolitan,-0.005375782056309661,-0.005412990807290296,-0.0008754382186076086
metsabotnia,-0.01656579415572208,0.00552677762832186,0.007660128957543766
metsaliitto,-0.007362070331523614,-0.007072568756659631,0.01106201392544512
metso,0.013259876210164083,-0.018486672468045397,-0.012255462621408418
meur,-0.017107768158484277,0.005949294105945924,0.04223967895013004
mexico,0.009065146790237394,-0.027557796511580572,-0.01247619618033039
mhz,0.004358448004427607,-0.01872355456015811,-0.01311430055836357
michael,-0.002069609116064928,-0.009614290932448318,-0.0022499855014547323
micro,-0.01685675565891848,0.004626701991248057,-0.00010811095769617908
microsoft,-0.004982753772279436,-0.013642538191364548,0.0005316444224957932
mid,-0.027555666679254534,0.009148339442200986,0.010063966850626124
middl,-0.007051043612177692,-0.007075402106891226,0.004294035628366426
midmarket,-0.0038660995398488774,-0.007450892736985727,-0.007069934853435785
midnighttrad,-0.014749616427552108,0.005144859142082528,0.008326111771301296
mika,0.0010137583876407667,-0.014936549849019678,-0.003265230123568107
mikko,0.006524521198756258,-0.020516891871993053,-0.00986338411066314
mileston,0.019567671141613934,-0.031599385442209346,-0.015807950221170576
mill,-0.009055479659622695,0.012046304067865134,-0.011741451445592027
million,0.039678252357084366,0.027078954901865123,0.12452815610141818
mine,-0.005122335971586615,0.0039502659926570986,-0.01499673893609421
miner,0.01596777191595512,-0.03401139670395431,-0.011364443989590188
minist,-0.01480615279573482,0.005180614576974757,0.005873319126787222
ministri,-0.009778299661548449,-0.002958533171961588,0.00016181432472485286
minor,-0.005212218216472327,-0.012729870038298848,-0.0074671115570711065
mix,-0.010841817719769314,0.020127253974585493,0.0009294391294726622
ml,0.004618283212227193,0.006768824137676926,-0.011640951168420685
mln,0.05021454453496377,0.003101222376948258,0.037106125906488124
mmov,0.012803511945675151,-0.017217147639233717,0.033186437971107444
mn,0.16388627354213495,0.08179143156298857,0.07468514161891555
mnmn,-0.003548387237298219,-0.0052980777264587,0.008676877125474672
mobil,-0.013762755376397314,-0.04212987648491586,-0.036899243523727136
model,-0.012475255369530723,-0.012142417928398682,-0.024170078653924242
modern,-0.0007583987760688202,-0.02343704312793817,-0.020205348934469045
modul,-0.0067658529325435295,-0.010868456854421867,-0.008691308815072251
modular,-0.013706896631311341,-0.0018194325247583468,-0.006768005670590604
moment,0.0005366042927420668,0.024974775580823876,-0.018517471723629456
monday,0.003225760412411406,0.030490418132530988,0.01065242068248482
money,0.009969746391609226,-0.00851747235039802,-0.023723717891893537
monitor,-0.017094551820736437,0.0060983955282686245,0.002399877318414321
month,0.05458278506791563,0.012149248907742754,0.05807562436327204
monthli,-0.016474470412165366,0.006389010289456777,0.012076018774918014
morgan,0.015110529912032458,-0.009582497948755575,-0.020980460553931716
morn,0.0012302952115110946,-0.014243847212044794,0.0032916702900787197
mortgag,-0.014181998598917998,0.004573729189112213,0.004423423056159935
morvillar,-0.01891914221580491,-0.0013269276698822897,-0.027695853247589147
moscow,-0.007440885593117294,-0.015969146161264717,-0.00018943469022388886
mostli,0.0036359744204114215,-0.015449047486415079,-5.3786523795687e-05
motorola,-0.02241592200288189,0.0072564671146511895,0.0045701977425609336
move,0.007442322446739282,-0.016995134039178284,-0.013565521632554242
mr,-0.006425217006561256,0.0020718665902324483,-0.0181188953584239
mreal,-0.0009119614062251607,-0.005685690427312375,-0.0004361384079422156
ms,-0.014278354786032621,0.003233494141341367,-0.003911157842858984
much,-0.020447685167342897,-0.003709260951520218,-0.0040043385782633925
multimedia,0.008487677279481127,-0.019038329173752953,9.416258102489639e-05
multipl,-0.02076732070418803,0.007007262831614018,0.0078034006978078795
mumbai,-0.0028070326037674797,-0.00683291860544824,0.00495043372953181
munich,-0.004988550011701085,-0.0028368247528469926,0.01408312298523277
municip,-0.008612916354163277,-0.010249135970890208,-0.007578157590068149
music,-0.013399491836166682,-0.0033752743108916464,-0.0011963010240676549
must,-0.01452218914244246,0.0058525030708996666,0.008427985780307557
mutual,-0.0028939680777254595,-0.008193888510779292,6.532359274452001e-05
mw,-0.01710692495304014,-0.0029554253854544815,-0.0026972320411048677
name,-0.03096015446605642,0.006643400389415381,0.007308730851380845
narrow,0.04106696651843019,-0.04289403419095413,0.0695098396141762
nasdaq,-0.020629513763306306,0.01130765404113053,0.004874891254768117
nastola,-0.0012058248593959141,0.02197095980671374,-0.010516436881392225
nation,0.006783091480408382,0.008876883222451837,-0.024877753888685263
nationwid,-0.003411743001475418,-0.007789951408566548,-0.001074322549833206
natur,-0.024199206883487607,-0.0044765214931785854,5.0049929703299726e-05
navig,-0.011756299345860094,-0.010391870234211661,-0.007464668209347303
navteq,0.011881828322867336,-0.0265543173375234,-0.01538028534139589
nda,-0.009397960937190315,-0.0042267980802507986,0.0010233598775055463
near,-0.010267549811837261,-0.007600168729984446,-0.0075354804134784145
nearli,0.012146683385197707,0.0213561112099701,-0.010172406044789164
necessari,-0.0007236637217049721,0.009626385459154051,0.01010792176944275
need,-0.016818669377521245,0.031512930196674976,-0.007951442887238518
neg,0.05644125838640653,0.0433974264704112,-0.05754418275350906
negoti,0.0053173154900329695,0.050857471982452,-0.04603468040524654
nekoski,-0.014816699753180177,0.005077813460271851,0.0074890584426684625
nembv,-0.01479460605785176,0.006619594060963728,0.015166596060227033
neomarkka,-0.014206199330748319,-0.0009284513997798255,0.0054822814477943505
nest,-0.007967455390472762,-0.014486813544211528,0.0005564306538488771
net,0.11008850928079068,0.029507900911342262,0.19158121896522917
netherland,-0.014686410699221114,0.016202483967115364,-0.006518424083977457
network,-0.007864575679375476,-0.040898190958059084,-0.04307259173796798
neudorf,-0.0033565694996578604,-0.009059350129048047,-0.01071589202265315
nevertheless,0.005149756562166716,-0.01704711801733212,0.0017690979289597985
nevski,0.006816691370792409,-0.020364208156587783,-0.015059393504384575
new,-0.02843329544931596,-0.06071202207086551,-0.038369699443095345
newli,0.006274927814480299,-0.01903711348069834,-0.01347040718676319
newpag,-0.008578505290796987,0.014854458641853958,0.005392945154506851
news,0.014270064560373776,0.012807332381026689,0.008709170040338011
newspap,-0.018820942969029746,0.01913415005701082,-0.0039204044283054585
newstex,-0.01879080858956926,0.0048619716052639775,0.00019798782343027855
newswir,-0.005158716989632735,-0.0081732679278591,-0.01058558473788513
nexbtl,0.005964058236045085,-0.016972939926127428,-0.008393611797807852
next,-0.004087331435774659,-0.020325123542195282,0.0012898351483053134
nich,-0.01681907742497543,0.002215045994761523,-0.005739102408576186
nickel,0.01018929517026593,-0.00796130424338772,-0.009637006642011442
nine,0.05535281901986148,-0.016455154183375304,0.06654666740534752
ninemonth,0.02736259664387966,-0.006604109174460945,0.049067992575750244
no,-0.05367744017322588,0.024583040691879606,0.02151623746995633
nok,-0.015277282180132305,0.0006853548661607086,0.01636926507179073
nokia,-0.010938220676534624,-0.018320868870888768,-0.023896577673596993
nokian,0.022173513642221823,-0.044279322788272825,-0.008913457848979277
nomin,-0.008884353691669455,-0.015031830344154569,-0.019610144089572498
nonlif,-0.0031587598493320623,-0.004157646461836271,0.021309936778028102
nonrecur,0.045191984161794284,0.0659082481690065,0.04619208797857734
nonwoven,0.0054786814154141085,0.013064364212178384,-0.012264244278669546
nordea,-0.01703474447568122,-0.01740334606066753,0.0012190566513942702
nordic,-0.012439651759453454,-0.014635053519129733,0.0011174017998658874
nordstjernan,-0.020438537321544055,0.006178554713534664,0.005935191287917393
normal,0.017405189179780255,0.01656808132042073,-0.02356218743536209
norsk,0.007345559743712476,0.0034793643470420826,-0.0018755943505465785
north,0.006123473761136477,-0.019789271426878006,-0.020344407821150667
northern,-0.00334611090176327,-0.010535000389448978,-0.012701122533006051
northwest,0.0025456555619062793,0.01687977197400407,-0.028421207867074944
norway,-0.013808905744899116,-0.000900573775182985,0.002120765612550751
norwegian,0.018312807938055974,-0.0220686913857089,-0.006829684441661303
not,-0.060499652395389306,0.034783386826268844,0.028897595402418354
note,-0.0023960130665039605,0.0008591991130562937,-0.003333934680574787
notic,0.0001423729304832831,0.01711579067574509,-0.011522315337051564
nov,0.0150233379460972,-0.02854541536931398,0.023578761995189285
novat,-0.006026555845027092,-0.004991224396272737,0.002932716708961642
novel,-0.013375763926567991,-0.0014066181425848665,0.0019363342879796298
novemb,0.015838043706763477,-0.008607322063532147,-0.005372325864978766
nt,-0.02263024831223561,0.008732283639007677,0.014827663341152573
nuclear,-0.020777576600258234,0.0058943751455019025,0.004304255658783299
number,-0.011061411964185856,0.02813981247383241,-0.023190744344132416
nurminen,-0.0033037507046098833,-0.008676369403268748,-0.007898562796052083
nv,0.007629804816533368,-0.020874142731755432,-0.016386464074996644
nyberg,-0.0058550698683571935,-0.007558544544473806,-0.0037014038565817858
nyse,-0.014495432848620033,-0.009006068617091563,-0.0050454389231961
object,-0.006287475238936206,-0.007989540163082438,0.005182567737722877
observ,0.010233132028072424,-0.023272289086020654,-0.001750316195247282
obtain,-0.002754797404643368,0.01902102329865028,-0.009011627803941932
occupi,0.0009218149189671086,0.00631583140552838,-0.012866061289384756
oct,-0.0033941443325635028,-0.003549525048744288,0.013773456231651125
octob,-0.0006999111888843986,0.023853445301508316,0.015457276202384448
offer,-0.01704244786602567,-0.028631712351771546,-0.015364519694059943
offic,-0.02723852971366734,0.01696407501300125,-0.011981740834249471
offici,-0.008372389128034202,-0.008011909969516041,0.0094688315543446
offshor,0.011323802939593675,-0.02742506229694308,-0.00930823364827688
oil,-0.011371926616089004,-0.010373815618514182,-0.008929326831139938
okmet,-0.0011883595335431256,0.009664014085944528,0.007920266894223607
okmv,0.015129038014352086,0.001266595195141968,0.022548303726591723
oko,0.00012411227655936954,-0.011524383519915509,0.012215934435390057
old,-0.017846200951287184,0.0013871394213433401,0.005938463866299332
oldest,-0.014811300097635894,0.008006412895946242,0.014079862415999433
ollipekka,-0.009153705460459875,0.010533908497863707,-0.008451723974805009
olvi,-0.0006361800202376317,-0.007663995683660352,0.023372356256281153
omx,0.028303093619545493,0.03351641428721897,0.0015447241373180238
omxn,0.021894812153678937,-0.011670077271725903,-0.029420803953888335
one,-0.01762397487713062,-0.0038085170120935865,-0.012710494738856317
oneoff,0.010832154617954575,0.019865253818525993,0.013840203411537638
ongo,0.008171233893969737,-0.002388628598145429,-0.024887223415706726
onlin,-0.024051570121366602,-0.0029349933528200305,0.005646599116257835
onto,-0.014154277418342928,0.0039722469832787636,0.004357984059921906
open,0.003331913318237169,-0.03220655125980064,-0.011837551359702339
oper,0.10217053188526067,0.03936768580353119,0.12493637160359644
opinion,-0.01672174796441982,0.007768882127979952,0.016266243642771565
oppohjola,0.006053302998704258,0.00013095257440491793,-0.022246243881715415
opportun,-0.0024576867922856682,-0.01850857299913089,-0.0034112487200931994
optim,0.0063893016049086145,-0.020774542579408972,-0.009558966135360737
option,-0.047289029788932735,0.005573053816929943,0.014297678326721405
orang,-0.014070645661555916,0.0016682709417199279,0.008165410395068455
order,-8.266891718061569e-05,-0.04382048451465323,0.03139739566836661
ore,-0.00549772078202892,-0.014465661474403216,-0.0028363318392748845
organ,-0.02671240955150155,0.0035190455621725066,0.009017872736657263
orient,-0.014854995060845252,0.006805190756831182,0.014873981593869389
origin,-0.012777259046545036,0.011724736658147506,0.0035277271405967626
oriolakd,-0.0041868486579298946,-0.011995570862073967,0.005679389501537311
orion,0.021611431474483488,-0.007239162262046785,0.010234836629614587
ornament,-0.017098490585700645,0.001712791350463095,-0.0074081899892704355
osl,0.0076800629603707106,-9.198287574846946e-05,1.5840911829059853e-05
oslo,-0.017047795067591597,0.005031549160952344,0.004549872478670174
oss,-0.005320386842980338,-0.007633863991487219,-0.008328507449330844
other,-0.0168576471061279,0.005684064482531964,0.0043841888298581325
otherwis,-0.01794980235914909,0.0087992044637647,0.02125671974270027
oulu,-0.017555372645978302,0.0191880235753676,-0.004948501477271947
outcom,-0.002361065161847877,-0.007831579243392318,0.0017112706901693064
outdoor,-0.01501893340962318,0.006616821790803123,0.010887273000275078
outlet,0.00032325877342181947,-0.015361187553076331,-0.0011443546581525416
outlook,-0.0012527650822798885,0.011432070669066171,-0.02494268316192668
outokumpu,0.017146857361452293,-0.015643296127231573,-0.007800970855690793
outotec,0.007567292201430391,-0.022925948954063035,0.0021896301576773973
output,-0.0029200726391844056,0.013577326833616519,-0.002050147803784587
outsid,0.009348699295843756,0.01237917766404768,-0.03196350479693195
outsourc,-0.014230367897407194,-0.0009386955546030524,-0.0001397777311918192
outstand,-0.024090781785859574,0.007458569090777664,0.010562707954791079
overal,0.01826639194299097,-0.015560225643737314,-0.006509920422330547
overview,-0.025360227852597558,0.002599938274917636,-0.01336010824718169
owe,-0.0018714040448941228,-0.008006862402831,0.008585974912576786
own,-0.019786513630980246,-0.004496276760991994,-0.0017032674472207284
owner,-0.029492970459220672,0.00017530806062941406,0.008315036180246588
ownership,-0.0210416317442468,0.004170473915997427,0.018792302327771276
oy,-0.036545573458125584,-0.004940342128062077,0.006781174482718515
oyj,0.06842648161587477,0.01178561949450551,0.028519481139451158
pacif,0.015403875273428253,-0.030073253705704288,-0.01379285936924263
pack,-0.007940943609933738,-0.006615147184093632,-0.004982915697208564
packag,0.009601643891694392,0.008657443753511209,-0.009167109980781222
page,-0.005578967313858474,-0.008054814954594097,-0.0015483382904106727
paid,-0.022003885830953078,-0.0007910245613681881,0.022512686105855145
paikallissanomat,-0.016059548978026795,0.0021079213753620713,-0.005566626482678152
paint,-0.024620746015842743,0.001399880338037061,-0.0013891987982379865
palm,-0.0041044387918080195,-0.010184853259009547,-0.0038575186960218516
panel,-0.009730572411060503,-0.008242044462952864,-0.011270047586957809
panostaja,-0.009906184487079302,-0.01738408544821364,-0.007858780927750166
paper,0.007132029189439308,-0.005945797834034279,-0.017033475426261466
paperboard,0.001760911802551889,-0.011300224663002583,0.0014417827033138641
par,-0.006529558612158439,0.017506087231054655,0.012752572733830939
parent,0.011335307414918392,0.03480647388083747,-0.041612105646714026
pari,-6.488048069573224e-05,0.01741718490241383,-0.009941097007149962
park,-0.02943926457862122,-0.0018943373582779013,-0.004529352007638919
part,-0.041968059146231994,0.008199611812561623,0.005111424130150288
parti,0.012088054026919553,-0.03172206955781376,-0.025842158580010727
partial,0.005670872222421017,-0.016965817844876625,-0.0028091372019511717
particip,-0.013018332606488676,0.002694023964572025,-0.004202064113511386
particular,0.002930308667231219,-0.002748137556339339,-0.020948124462218665
particularli,-0.0002934465405290701,-0.011137705680128828,-0.004307727814950108
partli,-0.012213652342022537,0.01079709070331954,-0.0035718977829045945
partner,-0.026754521329001354,-0.011779078607586499,0.0006183901637853999
partnership,0.01491859172863181,-0.03738468311104449,-0.014837208763232537
pass,-0.014409526184993126,0.0059384313577213865,0.007197091979761726
passeng,0.04317991718356923,0.007886080258534224,-0.03072795844413808
past,0.020794286469039587,-0.007974189387566104,-0.016616941261044644
patent,-0.010270849847502534,0.016358100537814817,-0.02670670568255304
patient,-0.0054099181452609965,-0.013710688573916628,-0.014133975717798406
pattern,0.012924141804406687,-0.006749135840168106,-0.02197532243373824
pay,-0.012288798946153518,0.03105516762944629,-0.010805407587789086
payabl,-0.01694970094755252,0.006892219900110942,0.012595282704304536
payment,-0.01926280336980286,0.01649841735156457,-0.0076957204269611865
payrol,-0.014183060741007864,0.004588537895116908,0.004533373272949238
pc,-0.017068240329828926,-0.00021278436143123958,0.002481091740528144
pcb,0.006867360840188813,-0.015196529550370855,0.021590754199470784
pct,0.03290761402190541,0.02755193113205785,-0.02023666532922316
peab,-0.007857072371002999,-0.0009885836883602942,0.004159486850075838
pearl,-0.004527716519831699,-0.014180557087989617,-0.02260033958073393
peel,-0.014454941129692644,0.002532280709134245,-0.0014941747123062136
pekka,0.015884231841430237,-0.028556728540405227,-0.005533355817770418
pellet,-0.0027156356700004363,-0.007933623310899364,-0.0030793098564553868
pension,-0.010328391011421157,0.008699238773344619,0.0008204291838326349
peopl,-0.013465458581780576,0.03779910301801991,-0.007768429606228278
per,0.04090932215438206,0.016556754117934308,0.020421426243700285
percent,0.051376466864964374,-0.038222766663084204,0.0015463463526341104
percentag,0.023271060563304184,0.019640341579960852,-0.034043881954374855
perfect,0.0008981542022573904,-0.012250184512434583,-0.004764313330759341
perform,0.026954038666958707,-0.011888056076253784,-0.028069350588727383
period,0.14389814490109723,0.04277394331938235,0.13947143842110793
perman,0.020146692623056996,0.039233815054940606,-0.031012412334134265
permit,-0.004573064319947561,-0.0074328121534102025,-0.0018485750747255746
person,-0.01570913040721159,0.02663265932698054,-0.01595591050658922
personnel,0.015946187362524455,0.06669543894536255,-0.05470869449962001
peter,-0.007542716950194868,-0.005725924945581735,-0.005086691598724362
petersburg,-0.0013873402907097997,-0.028010281131372872,-0.03187813495726344
pharmaceut,-0.016737001771426768,-0.004892158619972268,-0.015531102801076103
pharmacokinet,-0.004035473734727075,-0.00945591284803995,-0.015487872400333719
phase,-0.023869764889218863,0.0033612769305323797,0.018130924428913044
philippin,0.001476053673038519,-0.013646755869962925,-0.011725032859171517
phone,-0.012564898519272047,-0.002246589649710504,-0.011822675918669904
physic,-0.005353538807992825,-0.007573177785288669,-0.010649925571454093
pick,0.006151857856889249,-0.023524011291154893,-0.010526935317163985
piec,-0.002023378115319698,-0.005035368830732768,0.01513483463717366
pilot,-0.0037792572676555477,-0.011662456716160395,-0.0031797158233682235
pioneer,0.014382803617565602,-0.0318319004649465,-0.026218543953221835
pipelin,0.007420343432387099,-0.00431369786815115,-0.018404085639436518
pipett,-0.014250393698271349,0.004177533250580628,0.00012260557731978003
pipettor,0.0006170681358403121,-0.011824938877189477,-0.004937430299714573
pirkka,-0.01485378395230018,0.006533432123632486,0.013098659658307454
pkc,0.005264829769230632,-0.0179232311568462,-0.006332051114638593
place,-0.022438104836402652,0.011650832501422093,0.0022555771549886356
plan,-0.014925499758704821,-0.01661959921213486,-0.03372942873648788
plant,-0.022705420445752012,-0.00412642804624812,-0.010897262200272975
plastic,-0.012497279768884269,0.0016365616375203372,0.029901839993134678
plate,-0.016328268176789357,0.0029358764431817227,-0.004648196341945585
platform,-0.003881981241222953,-0.023142402941842947,-0.010909160029224192
play,-0.010561460759332671,-0.005321179443438972,-0.002442609835605771
player,-0.016081986212078424,0.004916480907914492,-0.008828627823745277
plaza,0.00946318415562251,-0.024938061001852252,-0.025156476271152854
plc,-0.027547187584591147,-0.013218604374107767,0.011668019499946067
pleas,0.01922964636310945,-0.049950189597587694,-0.026018397081014277
plot,-0.02032257245973222,0.005294120854605066,0.001338724385151162
plu,-0.010510374963033801,-0.008736645239756735,0.0013425024662741297
plumb,0.012705171870199783,0.028005200837528815,-0.0058615546820767845
plywood,-0.00981416080574188,0.010099284905716297,0.008981999174583378
pm,-0.00409035375390941,0.03626374001995378,-0.025479712183128122
poh,-0.017119672934403155,0.007653431544767613,0.012082605624139422
pohjola,-0.014431548134006085,-0.008894427443288003,0.008585805267813397
point,0.02373522225776622,0.01077655847934462,-0.03229978816388367
poland,-0.010054803701495155,-0.0011249402705663149,-0.004757485359225512
pole,-0.014354278864815963,0.0028430603720987673,0.0020313873957277617
polici,0.0023931019756252064,-0.005090691769988567,-0.008834471946643272
polish,-0.014431753941686942,0.00778006799357987,0.018439757465899428
polytechn,-0.0002716816749684543,-0.011888869554370246,-0.0088616307834914
ponss,0.01934913138355168,-0.017973220116091884,0.0018103920858699388
poor,0.026431981148732603,0.011392364807148657,-0.027142301450780407
popul,-0.0063957543719382354,-0.0051992758447715485,0.0013581305379319994
popular,-0.013849667095213522,-0.0011781273594667456,0.008879508723474096
port,0.0019634533237587615,0.0002576451487688412,-0.01091176577453215
portal,-0.0038569755496114678,-0.007164435317989604,-0.006524863014292425
portfolio,0.003615626728541275,-0.014685717250871654,-0.011896816692715667
portion,-0.010211212476397474,-0.003321549839960602,0.0063791881491871835
portti,-0.003056922958166281,-0.007148860611326391,0.003436657273440957
posit,0.033443048324254376,-0.08282361705474316,-0.012913331694860255
possibl,-0.015127904854961884,0.013015300137890814,0.0037290544067186153
post,0.022824271361956576,0.016889363840691986,0.0051917725336952415
postpaid,-0.017114868487376943,0.003492946608760381,-0.011967949006822664
potenti,-0.0034101494433126035,-0.009785609796860106,-0.0023495880980428235
poultri,-4.676959964350376e-05,-0.014186712561797453,-0.001593137926227669
pound,0.013320537267187765,0.02040295313221832,-0.03201984341734025
powder,-0.018772460759188266,0.005362416829574386,0.006838432328635162
power,-0.02891162664634102,0.009349121721783704,5.947143479094704e-05
poyri,-0.009874769478047758,-0.02117297001945098,-0.01576649179151123
precis,-0.0048006102703274075,-0.0047871645322796206,0.005265776857795665
precor,-0.014840881597039115,0.005369446798160998,0.006050761208054189
predefin,-0.014861573994632142,0.005332586846370864,0.008531453333340613
prefer,-0.018320163459968196,0.003049959110392578,0.00892942108495119
preliminari,-0.006578738352987402,-0.007869406634508747,0.019746057457111162
premier,-0.003393036814385863,-0.009914422808051623,-0.010548003818923877
premis,-0.021668581702046684,0.0008637209791743311,-0.0051321555518674
premium,0.0051422005569759606,-0.019478897761739097,-0.0019040714640732163
prepaid,-0.002939163419603258,-0.01754069844578135,-0.025079718020231005
prepar,-0.01126413769277241,0.002708023908749525,-0.008630857071606716
preprocess,-0.01697657866884511,0.005467900334111627,0.0034185931640334875
presenc,0.02281950067352358,-0.053019403465334375,-0.037881301700723256
present,-0.024451701789843502,0.013152120676003227,0.002795034789496548
presid,-0.019098887108938006,-0.01024772548758852,-0.0191910029702713
press,-0.001535299437590553,-0.03020342477523396,-0.03248223439551537
pressur,-0.014371785576322512,0.004625930687295631,0.00603708168779535
pretax,0.07047836014958783,0.015432020675295295,0.03397027612181669
previou,0.041313560681168086,0.019440285282096622,-0.00838393735008324
previous,0.004931151621595101,-0.000450899405084328,-0.013212904622855296
price,-0.0017016538282701153,0.011412482326492928,-0.007833867585690725
primari,-0.01889164181209827,0.006469286791740939,0.006855384475949249
primarili,0.002158827827563467,0.013144065375375519,-0.023738494746561825
princip,-0.0010747200650809972,0.006738113578430896,-0.013740413487072072
print,-0.0030247630578722276,0.005088158693667384,-0.013822908888202224
prior,0.003663477716023958,-0.01843593603964691,0.011382263352100287
privaci,0.0016605828913424906,-0.013791556075279631,-0.0011662014710763038
privat,-0.02491390734112902,-0.003309015237837739,0.0009921570417599109
pro,-0.018281318435205966,0.008986503507462475,0.01942568539000134
problem,0.013474494941687759,0.033553448204925895,-0.05142098488277247
proce,-0.0069198734005815835,-0.0003114971950012369,0.010144335152795962
procedur,0.006072713808087447,-0.020799833341586572,-0.00884517975237876
proceed,0.003269086544742064,-0.016379854479433367,-0.0011425587435829972
process,-0.01208476420783309,-0.023531264570306663,-0.032338302099799966
processor,-0.004545982545616495,-0.007457947726443152,-0.01004539498533742
procur,-0.008200742750261643,-0.010947421913195228,-0.008150414797043506
produc,-0.00010826123122280146,-0.02177668567267971,-0.008752321469868072
product,-0.018055780080272494,-0.014027746083966503,-0.03640022486350439
profession,-0.0040000695315007585,-0.014760156935292607,-0.0101127543623801
profil,-0.02812477982291878,0.013417438019797792,-0.003987016108907932
profit,0.19537777117164049,0.07451280619713353,0.12667005188595545
program,-0.010372901982641245,-0.01879236140506916,0.0037864025459549023
progress,0.013458030306191176,-0.026684462645465673,-0.010307266026341117
proha,0.00047587920893912687,-0.012013056462174373,0.00845460623693765
prohibit,-0.013048485344904999,0.00426208863008606,0.004153859819017977
project,-0.023627905583278343,-0.01839496907987579,-0.012544933129921037
prolin,-0.014735315236553989,0.004527601925381861,0.0018010745634424387
prolong,0.009639895937082735,0.001226852324821976,-0.01827246238562726
promis,0.010541476305538373,-0.006750930675075344,-0.027672089735679955
promot,-9.35547334330857e-05,-0.017137032777831566,-0.005835080041717829
properti,-0.013627773885336614,2.3665865896920118e-07,0.00105831622090534
proport,0.00370234192343671,-0.01611828385614653,0.005540954120863622
propos,-0.01984251669655972,-0.008273271476509069,0.0056233660080998405
proprietari,-0.014722962284238162,0.00410035463379126,-0.0011312785937929817
prospect,0.005942732696245969,0.008638784894698999,-0.01897782277104711
protalix,-0.020722709004867692,0.008917975987564934,0.018040788323062842
protect,-0.010826389436060025,-0.012400137731052741,-0.020300961932728116
protein,-0.0074056670057572995,-0.0032638580053755435,-0.001275092425729244
protocol,-0.015574509091704073,0.004301016183891194,0.0005186600822404971
proud,0.010781353232540121,-0.028797549482572158,-0.012991550223749293
prove,0.018127994733953892,-0.0351719901184489,-0.020054212956609654
